umap_x,umap_y,label_str
13.189997,-0.93979514,Scratch
7.235289,10.549891,Center
1.7967427,6.045738,Edge-Loc
13.597866,-1.7216829,Center
12.695707,2.1216109,Edge-Loc
11.811607,-1.701988,Donut
14.189331,-1.8041621,none
9.873552,2.339163,Random
13.682652,-0.24240696,Loc
12.166696,2.1948273,none
15.62549,4.6043477,Random
12.728812,-2.1431153,none
13.334853,1.2749293,Center
10.512751,2.1950245,Random
7.1956453,-0.6202298,Random
13.370229,-3.0554533,Random
14.056312,-1.6642244,none
-5.0461526,-2.071901,Edge-Ring
19.965221,5.186263,Edge-Loc
13.540495,-0.32839027,Scratch
6.8570485,0.1734431,Near-full
14.0263405,0.8102475,none
13.286142,1.6174535,Random
14.840065,2.1228633,Loc
12.422899,-1.736504,Loc
14.893087,2.1983123,Loc
16.141201,5.183708,Edge-Ring
10.22248,-0.82150465,Loc
15.4182,0.030278778,Donut
11.934764,-0.31351194,Donut
15.04572,-1.1886977,Random
12.322486,0.68001366,Center
11.952179,2.5762665,Edge-Loc
14.5727825,-1.4424161,Edge-Loc
19.222012,-5.665325,Donut
7.3309093,10.632981,Center
16.156437,5.200761,Edge-Ring
12.271647,-1.2198693,Random
16.077682,5.1211333,Edge-Ring
19.675838,-5.8997107,Donut
17.05367,16.409248,Edge-Ring
13.03648,-1.9079062,Edge-Loc
19.637455,-6.255146,Donut
13.293407,-1.4363064,Scratch
12.353301,-1.7511487,Center
11.962968,-0.41280153,Donut
13.659449,-1.1583476,Loc
14.659899,-1.8246628,Edge-Loc
13.499433,-1.1358409,Loc
15.59853,4.570641,Edge-Ring
20.059269,5.3353915,none
12.936125,1.843566,none
7.3393955,-0.5483411,Random
13.201208,-1.29145,Donut
6.303724,0.8608593,Random
12.078762,1.3972709,none
15.327528,0.005759806,Scratch
13.582084,-0.97063,none
12.052606,2.49847,Edge-Loc
14.372777,9.868124,Edge-Ring
14.397861,9.940884,Edge-Ring
16.082294,5.136725,Edge-Ring
14.782694,-1.4412001,none
13.03117,2.2718153,Loc
12.67563,-1.7407944,none
15.276356,0.06690416,none
13.673418,9.086708,Random
13.408415,0.04977893,Center
13.34092,-3.026455,Donut
12.603198,1.6517924,Edge-Loc
19.951775,-5.7208376,Donut
12.05448,2.408234,Loc
15.890216,1.9956595,Donut
13.473482,-0.18073124,Edge-Ring
12.672753,2.2828085,none
13.8636055,0.7405953,none
14.787068,-2.3085299,Loc
13.926587,0.040913943,none
13.105434,1.6686709,Loc
13.223082,-1.6784483,Random
13.716394,-1.033086,Edge-Loc
12.471496,1.4894325,Loc
19.027073,-5.7320805,Donut
19.106146,-5.4334903,Donut
12.352813,-0.31097618,Donut
8.241744,-0.9259664,Edge-Loc
15.599381,4.5798664,Edge-Ring
7.1520677,10.704107,Center
-8.290374,6.303206,Edge-Ring
15.005577,-1.2012625,Loc
13.665745,-0.29991797,Scratch
20.177954,5.3667026,Loc
11.440632,1.8772523,Edge-Loc
13.4977045,9.0700245,Random
14.906087,2.2251182,Scratch
15.291267,-0.10475038,Scratch
12.149019,-2.0380414,Loc
19.617249,-5.886641,Donut
15.368213,-0.0021929261,Edge-Loc
12.806921,-2.2960196,Edge-Loc
12.45845,1.5310787,Loc
13.875975,1.0050553,Scratch
20.10232,-6.1861253,Donut
12.8218565,1.4455385,Scratch
14.33598,-1.0879976,Center
9.113612,0.94588137,Random
13.123214,1.3364086,none
19.651628,-6.090284,Donut
14.726151,9.325291,Edge-Ring
13.475127,-0.41617864,Edge-Loc
8.392294,-0.4076379,Donut
7.1827397,10.927504,Center
12.615993,0.88122356,Loc
6.2195415,0.92026496,Random
0.11586866,19.018394,Edge-Ring
14.341976,9.863841,Edge-Ring
12.666641,1.7195028,Loc
14.125869,-1.8937861,Loc
8.929242,0.93572813,Random
15.442581,0.07053785,Scratch
14.90225,-4.9208474,none
4.5368075,0.37829083,Random
14.954947,-1.2099295,none
13.092463,0.8385208,Random
14.9154415,-1.192644,none
12.703794,-1.1148952,Random
14.850142,2.2036982,Loc
7.088001,0.83494943,Random
0.053308986,19.053473,Edge-Ring
7.6592894,0.5652453,Random
20.195368,5.2729516,Edge-Loc
7.343401,0.63164544,Near-full
10.193886,1.082642,Edge-Loc
13.8663025,-0.04772366,Edge-Loc
1.9259615,6.0461044,none
6.297775,0.8469358,Near-full
-5.0181155,-2.1201725,Edge-Ring
11.963652,2.5305533,Edge-Loc
12.976457,-1.7753603,Loc
14.122673,-1.7208043,none
14.085974,-1.3560467,none
7.3688474,10.63913,Center
13.764068,0.6443364,Loc
13.388952,-1.265355,Edge-Loc
10.666192,2.4158032,Loc
10.790288,-0.8200065,Donut
0.013249965,19.089796,Edge-Ring
11.82003,-1.9901642,Loc
10.304566,2.5616395,Donut
12.855568,1.6489996,Random
-0.008613913,19.028843,Edge-Ring
6.9408607,1.0234475,Near-full
14.970651,-1.1620678,Edge-Loc
13.872966,2.2267702,Edge-Loc
12.750091,-1.8190647,Edge-Loc
14.801982,-2.3360517,Center
19.826803,5.2346873,Edge-Loc
13.119896,2.2050612,Scratch
10.637754,-0.93231887,Donut
12.482427,1.4231387,none
12.813124,-1.8836507,none
-5.0508227,-2.0742283,Edge-Ring
11.865567,-0.2443123,Donut
14.904397,-4.9493113,none
12.187811,2.1857076,Scratch
13.862429,-0.9580192,none
14.37722,9.906195,Edge-Ring
10.37354,6.263064,Random
13.826258,2.2094316,Edge-Loc
13.594305,9.103329,Random
5.8883624,1.6547844,Random
13.56196,9.064892,Random
12.297159,-0.35551956,Loc
-0.010967824,19.025963,Edge-Ring
13.892024,-0.15641364,Scratch
13.524069,9.093417,Random
20.015059,5.272128,Loc
13.521307,0.14753665,Edge-Ring
11.96975,2.5301259,Edge-Loc
16.123903,5.167184,Edge-Ring
11.231135,-0.9856591,Donut
12.977682,-1.8568696,none
12.356675,-0.14291511,Center
19.631336,-5.979816,Donut
6.993912,11.014387,Center
15.149523,0.11807261,none
12.666231,-0.95882463,Random
20.075777,-5.6398873,Donut
12.473649,-0.3567054,Scratch
13.851178,-0.09891368,Loc
0.7320139,11.356107,Loc
12.09902,1.4041281,none
12.904256,-2.0344362,Scratch
20.092417,5.3745837,Scratch
12.985588,-2.2447891,Scratch
0.734184,11.348976,Loc
15.682307,2.0373285,Donut
7.0152445,10.994396,Center
6.944015,1.017483,Near-full
13.994436,-1.5916234,Edge-Loc
7.2689314,10.476909,Center
12.056799,-0.43307638,Donut
7.6908426,0.6494861,Near-full
15.345678,0.11353779,Center
16.183664,5.2304854,Edge-Ring
14.105205,-1.9799706,Loc
6.817611,10.925304,Center
9.616794,-5.3290415,Random
14.981593,-1.2701268,Scratch
10.426951,2.5350804,Donut
12.446513,-1.7262007,Loc
19.976065,5.240925,Edge-Loc
12.952487,-2.017478,Loc
15.095308,0.37810835,Loc
6.8543043,11.170206,Center
13.405024,-2.8862767,Scratch
6.305274,0.8531231,Near-full
8.3757715,-0.40466118,Donut
10.157868,1.0678711,Edge-Loc
14.124231,0.63736016,Edge-Loc
7.30044,-0.5485978,Near-full
-8.290381,6.3032074,Edge-Ring
12.56086,-2.4644008,Scratch
15.07178,4.08886,Scratch
13.5414505,-1.2945602,none
4.637163,0.28611052,Random
12.618545,1.3649422,none
13.542965,-1.8579901,Center
13.662991,-0.8615249,none
0.027772041,19.051579,Edge-Ring
12.303579,0.13935484,Donut
20.170752,-5.953651,Donut
12.237273,0.80266196,Donut
10.538762,2.5415244,Loc
11.964098,2.5985534,Random
15.433801,0.07767795,Scratch
20.093304,-5.7213526,Donut
13.282222,-1.3017967,Loc
13.610845,-0.7944046,Loc
1.9782618,6.02709,Loc
6.9484053,10.722117,Center
7.3265014,-0.49104744,Near-full
13.494649,9.051351,Random
6.894023,10.991587,Center
13.228513,-1.2878574,Scratch
13.567832,-1.5401303,none
7.7245812,0.99294704,Donut
12.604409,-2.516257,Random
0.0821573,19.030653,Edge-Ring
19.697758,-6.110421,Donut
15.279205,0.14523792,Loc
12.590039,1.4154111,none
15.404471,0.07132224,Edge-Loc
13.375681,1.7444732,Edge-Loc
12.737703,-2.3345194,none
12.824499,1.8411855,Random
0.03746553,19.072325,Edge-Ring
7.3113627,-0.53961164,Near-full
15.862259,2.0262043,Donut
15.33955,0.10395479,Loc
13.011641,1.2556286,Scratch
1.948039,6.0092344,none
13.841807,-1.1819137,Scratch
13.300625,1.009473,Scratch
12.652797,-0.71227217,Edge-Loc
19.950994,5.295008,Edge-Loc
12.941367,-2.080608,none
14.9969635,-0.13064083,none
14.179594,9.1872,Edge-Ring
14.861802,2.2017791,Edge-Loc
13.22324,-1.3718086,Center
8.033314,-1.713284,Edge-Ring
14.34034,9.846963,Edge-Ring
7.368973,10.471971,Center
12.754403,-2.4520447,Edge-Loc
10.130941,1.0241361,Edge-Loc
13.93472,0.94550735,none
13.318823,1.6609832,Random
7.475344,10.367347,Random
6.841399,0.14780875,Near-full
7.7123427,0.946521,Near-full
10.169248,1.0929884,Loc
-5.014641,-2.1012027,Edge-Ring
12.173874,-0.46993384,Donut
11.953629,-2.3838837,Loc
12.840764,-1.483771,Donut
6.873163,0.21410762,Near-full
14.990415,-1.2106276,none
7.6182637,0.6330425,Near-full
16.558924,9.98634,Edge-Ring
12.114489,1.4153666,Scratch
6.076044,1.4405123,Random
14.871194,2.174889,Loc
13.080344,0.7276175,Edge-Loc
13.85254,-0.8858256,Scratch
14.899737,-4.942524,none
10.266787,-0.8091535,Loc
13.823165,3.164609,Loc
10.975501,2.0256221,Center
12.700804,1.3641565,Scratch
13.333403,-2.9280593,none
10.356637,-0.8899098,Random
0.017510295,19.013805,Edge-Ring
-5.024511,-2.0927699,Edge-Ring
12.956403,3.2527657,Edge-Loc
-4.8846874,-2.1292238,Edge-Ring
9.61466,-5.3313704,Random
7.2942624,10.827823,Center
13.1349325,1.7223407,Random
20.144232,5.3840814,Donut
7.6253524,0.6130922,Near-full
7.5638638,-0.718868,Random
12.627422,1.4374796,Loc
12.515789,1.5762475,Edge-Loc
13.657943,-0.36985573,Edge-Loc
7.1524215,10.655746,Center
16.055439,5.0998244,Edge-Ring
13.494031,9.069229,Random
1.8284563,5.9992986,Edge-Loc
12.463308,1.4139717,Scratch
13.464061,0.6586148,Edge-Loc
10.107747,1.0147046,Center
14.809431,-1.3638995,Edge-Loc
13.806559,0.93956625,Loc
12.46923,-1.7363734,Scratch
12.186781,-0.29015893,Donut
15.375626,0.1048242,none
12.423763,-0.3722739,Edge-Loc
10.851683,-1.3209101,Center
12.339669,2.1271744,none
11.858689,2.489536,Edge-Loc
9.617697,-5.32842,Random
7.276812,-0.61532694,Random
11.912556,2.618963,Edge-Loc
13.0395775,1.7611867,Scratch
10.803154,-0.77752674,Random
13.858413,0.98434144,Loc
14.000894,-0.07642997,Edge-Loc
12.591776,0.118141346,Center
7.335682,10.916351,Center
12.731777,-1.5996339,Scratch
8.315011,0.10788599,Edge-Loc
15.419078,0.09949272,none
14.893758,-4.9440813,none
11.133291,-1.5015414,Loc
9.842984,2.2288902,Random
7.615803,-0.0025371562,Edge-Loc
6.8669147,11.196794,Center
0.7058825,11.376996,Loc
18.87807,-5.1445665,Edge-Loc
19.39321,-6.051083,Donut
10.385443,6.2501216,Random
13.797753,-0.9963574,none
14.995342,-1.3354449,Loc
10.615016,-0.8942601,Donut
12.365354,1.9478441,Loc
13.904383,2.2854116,Edge-Ring
13.564188,-1.011054,Scratch
16.135511,5.17,Edge-Ring
12.806597,1.7441379,none
14.351539,9.870442,Edge-Ring
12.586494,0.20293336,Loc
14.163431,9.236132,Edge-Ring
14.108881,-1.4309351,Edge-Loc
13.294945,-0.19412881,Loc
19.797468,-5.702646,Donut
16.57262,9.994639,Edge-Ring
7.685475,0.95872164,Random
13.359696,-0.39164126,Random
15.6624975,2.0155041,Donut
12.647683,-2.4643822,Edge-Ring
16.119314,5.1604624,Edge-Ring
16.149458,5.191577,Edge-Ring
10.582222,0.11725092,Center
12.533128,-0.3840907,Donut
6.975998,10.861476,Center
13.381131,-1.2281603,none
12.1177,2.3708267,Edge-Loc
10.082737,1.1072503,Edge-Loc
12.26473,1.6575232,Loc
7.4317064,-0.7177422,Random
6.303135,0.8541913,Near-full
12.2256155,-0.21947874,Loc
12.675627,-2.1170452,Random
6.2752333,0.8703149,Near-full
15.07965,0.2331299,Scratch
7.2369776,0.53986627,Near-full
1.9017696,6.0579605,Loc
9.010368,-0.4661305,Donut
13.966858,0.0552505,none
7.2713337,-0.56665415,Random
13.95456,-0.26406848,Center
14.869945,-4.9774866,none
0.04269046,19.063381,Edge-Ring
7.3217735,-0.6417584,Random
6.9428315,10.904738,Center
12.505873,1.7329774,Loc
13.470423,9.041932,Random
11.312828,-0.5266982,Donut
7.6875043,0.6016932,Near-full
14.168928,-1.5161943,none
12.365555,-0.1389996,Loc
6.828224,0.15815584,Near-full
12.992166,-1.1589363,Loc
15.785381,2.0355775,Donut
13.082383,0.83602864,none
8.846927,-0.3716321,Donut
14.859744,-1.1731951,Edge-Loc
18.98587,-5.7791004,Center
14.789364,-1.0247978,none
15.283453,0.17566422,Loc
11.964877,-2.398318,Loc
0.010040494,19.003521,Edge-Ring
12.074366,1.4592419,Edge-Loc
0.062432334,19.048225,Edge-Ring
12.020137,2.4376414,Edge-Loc
19.29586,-5.932261,Donut
16.111376,5.146749,Edge-Ring
13.740461,-0.01985236,Donut
11.231958,-0.50877565,Random
1.9342322,6.074222,none
1.7937726,5.9376187,none
12.402115,-0.40095922,Loc
14.887046,2.222746,Scratch
16.079847,5.123533,Edge-Ring
7.5175653,10.634559,Center
14.193399,9.17973,Edge-Ring
12.682923,1.2661971,Scratch
13.614917,0.04404006,Donut
13.519955,-0.3613016,Center
13.93174,1.0219396,Edge-Loc
1.7800889,6.0141873,none
20.13112,-6.216647,Loc
14.728773,-2.2201042,Center
1.8650955,6.047416,none
19.852283,-5.5655265,Donut
1.7245435,5.979865,Edge-Ring
12.076076,2.379677,none
7.0108066,10.879766,Center
15.924687,1.9768006,Donut
7.3336945,0.5843402,Random
15.6321945,4.6102905,Random
7.3013473,10.527337,Center
19.047483,-5.749974,Donut
-5.0050163,-2.1119046,Edge-Ring
20.030949,5.4261823,Scratch
19.42961,-5.6821713,Donut
13.31936,-2.829342,Loc
20.035385,5.330951,Edge-Loc
13.84954,-0.84550345,Loc
13.40755,-1.2099676,Loc
12.930443,1.2015837,Scratch
19.016766,-5.645755,Donut
7.31999,10.721216,Center
11.585522,-0.48131981,Donut
19.060518,-5.365589,Donut
12.477674,-0.58453006,Donut
13.3334055,-3.0235763,none
7.195812,10.626362,Center
20.340803,-6.1119432,Loc
13.504185,9.056263,Random
13.706952,-0.12080411,Center
14.75119,-2.2286487,Scratch
14.4133005,-0.8651522,Center
13.0627985,-1.5670773,Scratch
7.269875,-0.5498721,Near-full
4.5345836,0.3761131,Random
7.6722236,0.95590574,Near-full
13.488301,9.055408,Random
16.039965,5.078801,Edge-Ring
-0.010446039,19.09841,Edge-Ring
8.075807,-1.5410796,Random
14.108072,-1.8813108,Loc
10.318262,-0.72902524,Donut
1.9980971,5.916497,none
20.171268,5.3414245,none
0.020151492,19.058748,Edge-Ring
10.658943,-0.963455,Donut
12.898539,-1.4150608,none
6.8736005,11.137068,Center
16.576754,10.0021105,Random
12.702785,1.491467,none
19.951296,5.287004,Edge-Loc
1.7755284,6.2722087,Center
12.360259,-0.24821344,Loc
12.839376,0.239279,Center
14.914635,-2.4004123,Center
13.376936,1.1808969,Loc
13.827938,-0.8888816,Loc
13.0473585,2.2358117,Scratch
13.064766,0.3531362,Loc
1.8595704,6.0956078,Loc
14.939167,-2.4614797,Edge-Ring
0.7409633,11.342562,none
0.74396455,11.33838,none
13.006475,1.7966958,Loc
13.879551,-0.11937473,none
-0.031586215,19.09821,Edge-Ring
7.0902123,0.701901,Random
13.848171,-0.1135949,Scratch
13.903679,0.021984112,Loc
7.35908,10.774732,Edge-Loc
13.488136,-1.542578,Loc
19.583454,-5.999791,Donut
12.538621,1.4917778,none
0.05490695,18.971481,Edge-Ring
7.7063494,0.3415706,Random
7.5419865,10.754384,Center
12.096938,-0.35427907,Donut
10.105539,2.400903,Random
6.821227,0.16933203,Near-full
12.433637,1.3117245,Loc
13.144065,-1.4528273,Scratch
14.687244,-2.1660836,Loc
7.7136035,0.5820767,Near-full
-5.0175767,-2.1238635,Edge-Ring
13.405281,-1.0853199,Scratch
14.769342,-2.295965,none
14.845587,2.216862,Loc
12.874315,-2.1934347,none
10.050251,1.0425978,Edge-Loc
14.464178,-1.2933202,Loc
11.108094,-0.085233845,Center
12.658466,2.09143,Center
15.014987,-1.2368621,Edge-Loc
10.157391,1.0621133,Center
19.47979,-5.8396873,Donut
13.9395485,0.004378906,none
11.960819,2.4682508,Random
15.367171,0.07909085,Scratch
12.256489,-2.081067,none
1.8747735,6.1097097,none
1.9164042,6.0845375,none
-5.0829587,-2.1376457,Edge-Ring
12.563754,1.463253,Scratch
12.91685,1.6535174,Edge-Loc
11.977128,1.461511,Loc
10.1919,2.5837176,Donut
14.813356,-2.1212542,Center
14.24482,9.154299,Edge-Ring
19.812613,5.2763352,Random
-5.046111,-2.0648544,Edge-Ring
13.920648,-0.9169465,none
7.0835395,10.6523075,Center
12.746854,1.6780057,Loc
4.5097847,0.39773762,Random
13.121148,2.7383306,Edge-Ring
11.983833,2.5389729,Edge-Loc
19.271948,-6.030612,Donut
10.275951,2.5433538,Donut
14.896646,2.1932855,Scratch
12.819736,0.24823396,Random
14.189376,-1.7600657,Edge-Loc
20.356464,-6.087729,Loc
14.645664,-1.1491674,none
12.566324,-0.63572556,Edge-Loc
0.013846102,19.107206,Edge-Ring
13.342515,1.8904907,none
11.557312,-0.4708516,Donut
13.4453,9.037067,Random
16.56663,9.995078,Edge-Ring
12.096559,-1.1598843,Random
13.895398,0.038882427,Loc
14.437522,-0.5352493,Edge-Ring
12.604811,1.3293817,Edge-Loc
7.4170804,0.54942626,Random
13.234903,-1.4135914,Scratch
14.810688,-2.3240633,Center
14.838177,-1.276359,none
9.932162,2.4474285,Center
14.693291,-2.226414,Loc
0.052562177,19.080868,Edge-Ring
11.475256,-0.5039225,Donut
0.05992386,19.079699,Edge-Ring
12.262045,2.344868,Random
14.829647,-2.3474257,Edge-Loc
12.07525,0.9520972,Scratch
10.200465,1.1138676,Donut
7.342205,-0.41232824,Near-full
13.877027,0.026576404,Scratch
1.7732546,5.9091473,Scratch
11.165891,-0.6198645,Donut
20.285746,5.3640876,Edge-Loc
6.995663,0.29755306,Random
13.975528,-0.023514545,none
11.137087,-1.5023843,Loc
12.225801,-0.0065217186,Donut
6.3337297,0.8678129,Near-full
13.053273,3.0122397,Random
12.443927,1.4802823,Donut
1.9172014,6.0987787,Scratch
14.750817,-1.2290233,none
12.525969,-0.3797126,Donut
10.933126,-1.0931909,Random
19.447147,-5.8773704,Donut
13.161792,-1.9972256,Scratch
14.023136,-1.1646485,Loc
15.478008,0.17761552,Random
12.394131,-0.3298422,Center
10.620148,-0.95303184,Donut
12.269029,-0.2306868,Donut
7.3078895,0.58844286,Near-full
13.370877,-1.0117226,Scratch
6.832558,0.1813727,Near-full
10.8577795,2.0871136,Edge-Loc
11.194119,-0.05005567,Center
1.7694198,5.944651,Random
15.074923,0.27581656,Scratch
11.963023,0.047347475,Center
20.484957,-5.908905,Donut
12.811188,-1.6556504,Loc
15.342992,0.21360978,Edge-Loc
20.084995,-5.6014657,Donut
14.438399,-0.49103138,Edge-Loc
10.484696,2.5648777,Donut
14.0257845,0.1406935,Loc
13.955357,0.80238026,Loc
14.701151,2.0476232,Donut
10.027583,1.0151302,Edge-Loc
13.071718,2.1020527,Edge-Loc
19.25402,-6.0298963,Donut
12.790522,-2.0990689,Center
13.833981,2.1980505,Loc
14.900112,-2.417102,Random
12.577441,0.021832403,Loc
12.521822,1.2966161,none
6.8209105,0.17392026,Near-full
16.571476,9.99488,Edge-Ring
1.8475324,5.9698367,none
15.364996,0.09035944,Edge-Loc
14.848894,-2.362954,Edge-Ring
13.932024,3.322202,Center
16.049297,5.091989,Edge-Ring
13.87072,-0.72795635,Loc
19.825005,-5.689861,Donut
12.797874,-1.8034778,Loc
12.689299,1.7057567,Scratch
12.833377,0.76267004,Center
14.893561,2.158542,Edge-Loc
13.403757,-1.2825676,Scratch
11.809743,-0.404202,Donut
13.774419,0.5562483,Scratch
7.449652,0.42828646,Random
13.424365,-2.9537303,none
13.028112,-1.8241988,none
13.312663,-1.8731177,Random
19.98391,5.2507143,Edge-Loc
0.064226516,19.039894,Edge-Ring
10.364808,-0.49023998,Random
13.633004,-0.94765157,none
12.4534855,-0.081144966,Loc
13.91021,0.39759085,Loc
6.847298,0.20623276,Near-full
1.7985722,6.1600156,Edge-Loc
7.6966047,0.9431911,Near-full
19.864471,5.13882,Random
12.938905,-0.5217866,Scratch
13.813048,2.2074997,Loc
-5.0413427,-2.0767095,Edge-Ring
-5.030936,-2.057529,Edge-Ring
15.272971,0.11840388,none
15.226068,0.2633182,Loc
13.292201,-1.313171,Loc
14.11454,-1.1663926,none
13.889834,0.8001083,Loc
13.338828,-1.9465551,Scratch
13.014794,0.2562338,Edge-Loc
13.485917,9.042087,Random
20.083715,5.3340173,none
14.912946,-4.9218183,none
15.629392,4.612053,Edge-Ring
12.564696,1.6354986,Scratch
6.9905815,10.474303,Center
20.108562,-5.8783293,Donut
12.126765,2.2384934,none
13.087475,-1.2063009,Edge-Loc
14.089363,-1.4740514,Edge-Loc
13.296288,-2.8616972,Loc
7.0970764,10.574542,Center
1.8296323,6.083355,Donut
15.701625,2.034055,Donut
8.87377,0.9267951,Random
7.1136875,0.83991724,Edge-Loc
16.266872,5.306656,Edge-Ring
7.438975,10.752144,Center
20.191448,5.3132463,Edge-Loc
10.484808,2.252479,Random
6.8353877,11.254884,Center
20.042501,5.288696,Edge-Loc
14.0569725,-1.628894,none
14.314739,-0.6652941,none
14.76619,-2.304993,Scratch
5.87881,1.6669149,Random
14.087857,9.236044,Edge-Ring
0.765853,11.316991,Edge-Loc
11.938047,2.488555,Edge-Loc
16.06369,5.1061826,Edge-Ring
19.078083,-5.4194803,Donut
13.346604,-3.035761,Random
13.806395,-1.2139924,Loc
19.87079,-6.045351,Donut
11.222978,-0.606445,Donut
13.526556,-1.9499141,Center
14.851329,-2.3881118,Center
7.5072145,0.5540092,Random
13.793682,0.080639884,Scratch
11.63925,-0.46369267,Donut
7.274827,0.53525174,Near-full
13.407358,-3.1298275,Edge-Ring
-5.084362,-2.0887406,Edge-Ring
16.067152,5.107697,Edge-Ring
11.945284,2.5646183,Edge-Loc
13.914312,0.94354826,Edge-Ring
13.08927,-2.1675878,Scratch
7.344881,10.402042,Center
13.3076725,-1.3119409,none
-0.008151274,19.119108,Edge-Ring
12.170402,0.34575966,Scratch
10.286804,2.4346402,Random
13.726664,9.156847,Random
10.110155,2.4115613,Donut
14.728475,-0.97040963,none
20.132242,5.3890715,Edge-Loc
14.924633,-4.9697757,Scratch
13.311755,1.2427973,none
14.357189,9.892471,Edge-Ring
15.000429,9.251086,Edge-Ring
11.571567,-0.4775802,Donut
12.540474,-1.5722277,Loc
-5.019223,-2.0796154,Edge-Ring
12.748825,-2.3726425,Edge-Loc
6.9639034,0.8707925,Random
12.952278,-1.9305525,Edge-Loc
20.151167,5.356475,Edge-Loc
12.199353,-0.4036514,Donut
12.265106,-1.1558515,Scratch
6.8087687,0.18878584,Near-full
15.400833,0.09911987,Loc
7.182267,11.0555935,Random
12.119096,-2.4528203,none
13.142385,-0.4139044,Loc
14.092839,-1.9383698,Donut
7.3605957,10.553343,Center
1.8369418,6.081906,none
12.328587,-0.41845754,Donut
7.4505253,10.614082,Center
7.5249214,10.519293,Center
13.594185,-1.3143334,none
14.7955065,-2.2749524,Center
4.590397,0.3246435,Random
15.399857,0.13423786,Loc
0.7938831,11.28896,Scratch
12.71315,-2.1976004,Edge-Loc
13.393432,-0.33011296,Loc
13.039868,1.7706633,Scratch
11.283874,-1.2356201,Center
7.714866,0.5921313,Near-full
13.185353,-0.8798052,Center
15.034606,-1.4025528,Loc
14.85665,2.1794956,Scratch
13.109522,-0.15274736,Edge-Ring
7.6367917,10.630095,Center
10.68817,-0.90146893,Donut
11.383463,-0.5816922,Donut
7.0295906,10.4571495,Center
1.8019423,5.937852,none
7.4350405,10.480467,Center
13.073634,0.03936376,Loc
12.482572,1.5523902,Scratch
6.2973337,0.8542288,Near-full
19.942093,-6.0479007,Donut
-4.955899,-2.0653543,Edge-Ring
13.135916,-0.91517776,none
15.382014,0.055845145,Edge-Loc
17.060741,16.39048,Edge-Ring
12.933334,1.7290736,Random
6.906248,11.069961,Center
12.691067,1.4120973,Loc
11.976655,-0.21795914,Donut
19.644014,-5.795622,Donut
7.3300843,10.716859,Center
19.888706,5.202379,Edge-Loc
13.480971,-1.2302395,Edge-Loc
14.171153,-0.29430073,none
14.829291,-2.3124561,Center
1.8967938,6.048124,none
14.85789,2.231602,Scratch
1.9357147,6.1720877,none
12.436428,-1.7591424,Center
7.4597726,10.496448,Center
15.238172,-0.035417646,Edge-Loc
7.5955176,0.66962326,Near-full
14.026784,-1.457034,Edge-Loc
11.966576,-2.272708,none
14.141342,-1.3181814,Edge-Loc
8.968524,0.9026677,Random
12.098023,-0.35056406,Donut
12.778005,-2.0409129,Edge-Loc
7.29598,10.494602,Center
10.790026,-0.8015722,Donut
14.754377,-1.0577066,Loc
13.44828,-3.0970898,Random
20.12083,5.343036,Scratch
19.55985,-6.083856,Donut
12.92339,1.6053255,Donut
8.036691,-1.7029426,Edge-Ring
14.829415,2.1572838,Center
10.454888,2.44389,Donut
14.875213,-2.383335,Center
7.509843,10.721156,Center
11.96789,-2.3776653,Scratch
16.079924,5.121558,Edge-Ring
13.554764,-1.2098002,none
13.353386,-0.83886045,Donut
14.8488,-1.6562849,Edge-Loc
7.668381,0.34233963,Random
14.873073,-4.9688845,Scratch
-5.011922,-2.0882213,Edge-Ring
15.015761,-1.226124,none
12.92732,-1.9133369,none
10.072446,1.0630674,Edge-Loc
7.3629875,-0.17023446,Near-full
13.156584,1.505489,Edge-Loc
12.675169,1.0812212,Scratch
20.153591,-6.2594285,Loc
13.725465,-0.34078965,Edge-Ring
14.962949,9.239651,Edge-Ring
12.6384735,1.5188093,none
7.3526807,10.801435,Center
7.037743,11.056206,Center
12.537084,-2.2869332,Edge-Loc
0.71770936,11.3545,Scratch
13.321352,-1.0552089,none
9.800222,2.5099478,Random
15.308588,0.17534861,none
13.209985,-1.0351133,Scratch
14.0082655,0.6390078,Loc
7.3151913,-0.5319471,Near-full
12.396679,1.8313454,Center
14.082736,-0.4208457,Scratch
7.2519255,10.677028,Center
10.48966,-0.08070528,Center
7.463697,-0.7405384,Random
15.370299,0.074099295,none
13.676194,9.160059,Random
13.408504,-1.8751956,Scratch
10.077809,2.4267163,Random
9.816815,2.3089633,Random
12.68215,2.263967,Random
15.1894,4.201658,Random
15.223185,0.089489125,Scratch
13.756153,1.0832028,Scratch
12.983137,3.1964784,Edge-Loc
12.699151,-1.1849185,Random
12.317985,-0.30152184,Loc
14.332254,9.893582,Edge-Ring
20.121725,5.3892283,Scratch
12.990594,1.7645082,Loc
12.604555,0.0312062,Center
1.9123547,6.151971,Scratch
13.132858,-2.3160355,Scratch
16.055334,5.09907,Edge-Ring
13.491654,-1.1767188,Scratch
15.112709,-0.101903446,Scratch
16.592056,10.013431,Random
12.301118,-0.081572264,Scratch
10.406466,-0.23565905,Center
10.623768,-0.9684005,Donut
13.779162,-1.2126447,Scratch
12.912723,-1.5039876,Center
12.833845,-1.1779821,Edge-Loc
12.826762,-1.6267467,Scratch
12.833033,-1.0123867,none
7.320204,11.058327,Random
12.257857,-0.080718614,Loc
8.37462,-0.4019346,Random
