label,row,col,mean_defect_probability
Edge-Ring,60,60,0.0
Edge-Ring,60,61,0.0
Edge-Ring,60,62,0.0
Edge-Ring,60,63,0.0
Edge-Ring,61,0,0.0
Edge-Ring,61,1,0.0
Edge-Ring,61,2,0.0
Edge-Ring,61,3,0.0
Edge-Ring,61,4,0.0
Edge-Ring,61,5,0.0
Edge-Ring,61,6,0.0
Edge-Ring,61,7,0.0
Edge-Ring,61,8,0.0
Edge-Ring,61,9,0.0
Edge-Ring,61,10,0.0
Edge-Ring,61,11,0.0
Edge-Ring,61,12,0.0
Edge-Ring,61,13,0.0
Edge-Ring,61,14,0.0
Edge-Ring,61,15,0.0070247933884297524
Edge-Ring,61,16,0.0070247933884297524
Edge-Ring,61,17,0.09741735537190083
Edge-Ring,61,18,0.3138429752066116
Edge-Ring,61,19,0.3615702479338843
Edge-Ring,61,20,0.7102272727272727
Edge-Ring,61,21,0.702995867768595
Edge-Ring,61,22,0.6912190082644628
Edge-Ring,61,23,0.6646694214876033
Edge-Ring,61,24,0.5788223140495867
Edge-Ring,61,25,0.34545454545454546
Edge-Ring,61,26,0.30361570247933883
Edge-Ring,61,27,0.24896694214876033
Edge-Ring,61,28,0.23367768595041322
Edge-Ring,61,29,0.2125
Edge-Ring,61,30,0.17417355371900828
Edge-Ring,61,31,0.17272727272727273
Edge-Ring,61,32,0.15795454545454546
Edge-Ring,61,33,0.1534090909090909
Edge-Ring,61,34,0.16487603305785123
Edge-Ring,61,35,0.175
Edge-Ring,61,36,0.19679752066115702
Edge-Ring,61,37,0.2481404958677686
Edge-Ring,61,38,0.28512396694214875
Edge-Ring,61,39,0.6041322314049586
Edge-Ring,61,40,0.6527892561983472
Edge-Ring,61,41,0.6793388429752066
Edge-Ring,61,42,0.7010330578512397
Edge-Ring,61,43,0.6146694214876033
Edge-Ring,61,44,0.2991735537190083
Edge-Ring,61,45,0.28326446280991735
Edge-Ring,61,46,0.0875
Edge-Ring,61,47,0.0070247933884297524
Edge-Ring,61,48,0.0070247933884297524
Edge-Ring,61,49,0.0
Edge-Ring,61,50,0.0
Edge-Ring,61,51,0.0
Edge-Ring,61,52,0.0
Edge-Ring,61,53,0.0
Edge-Ring,61,54,0.0
Edge-Ring,61,55,0.0
Edge-Ring,61,56,0.0
Edge-Ring,61,57,0.0
Edge-Ring,61,58,0.0
Edge-Ring,61,59,0.0
Edge-Ring,61,60,0.0
Edge-Ring,61,61,0.0
Edge-Ring,61,62,0.0
Edge-Ring,61,63,0.0
Edge-Ring,62,0,0.0
Edge-Ring,62,1,0.0
Edge-Ring,62,2,0.0
Edge-Ring,62,3,0.0
Edge-Ring,62,4,0.0
Edge-Ring,62,5,0.0
Edge-Ring,62,6,0.0
Edge-Ring,62,7,0.0
Edge-Ring,62,8,0.0
Edge-Ring,62,9,0.0
Edge-Ring,62,10,0.0
Edge-Ring,62,11,0.0
Edge-Ring,62,12,0.0
Edge-Ring,62,13,0.0
Edge-Ring,62,14,0.0
Edge-Ring,62,15,0.0
Edge-Ring,62,16,0.0
Edge-Ring,62,17,0.0
Edge-Ring,62,18,0.032747933884297524
Edge-Ring,62,19,0.10413223140495868
Edge-Ring,62,20,0.22179752066115702
Edge-Ring,62,21,0.3554752066115702
Edge-Ring,62,22,0.33295454545454545
Edge-Ring,62,23,0.40082644628099173
Edge-Ring,62,24,0.5354338842975207
Edge-Ring,62,25,0.6597107438016528
Edge-Ring,62,26,0.6415289256198347
Edge-Ring,62,27,0.6478305785123967
Edge-Ring,62,28,0.6401859504132231
Edge-Ring,62,29,0.6356404958677686
Edge-Ring,62,30,0.6234504132231405
Edge-Ring,62,31,0.6264462809917355
Edge-Ring,62,32,0.6268595041322315
Edge-Ring,62,33,0.6267561983471074
Edge-Ring,62,34,0.6422520661157025
Edge-Ring,62,35,0.6482438016528925
Edge-Ring,62,36,0.650103305785124
Edge-Ring,62,37,0.6475206611570248
Edge-Ring,62,38,0.6566115702479339
Edge-Ring,62,39,0.5527892561983471
Edge-Ring,62,40,0.3325413223140496
Edge-Ring,62,41,0.31663223140495866
Edge-Ring,62,42,0.3387396694214876
Edge-Ring,62,43,0.15723140495867768
Edge-Ring,62,44,0.043801652892561986
Edge-Ring,62,45,0.042458677685950415
Edge-Ring,62,46,0.0
Edge-Ring,62,47,0.0
Edge-Ring,62,48,0.0
Edge-Ring,62,49,0.0
Edge-Ring,62,50,0.0
Edge-Ring,62,51,0.0
Edge-Ring,62,52,0.0
Edge-Ring,62,53,0.0
Edge-Ring,62,54,0.0
Edge-Ring,62,55,0.0
Edge-Ring,62,56,0.0
Edge-Ring,62,57,0.0
Edge-Ring,62,58,0.0
Edge-Ring,62,59,0.0
Edge-Ring,62,60,0.0
Edge-Ring,62,61,0.0
Edge-Ring,62,62,0.0
Edge-Ring,62,63,0.0
Edge-Ring,63,0,0.0
Edge-Ring,63,1,0.0
Edge-Ring,63,2,0.0
Edge-Ring,63,3,0.0
Edge-Ring,63,4,0.0
Edge-Ring,63,5,0.0
Edge-Ring,63,6,0.0
Edge-Ring,63,7,0.0
Edge-Ring,63,8,0.0
Edge-Ring,63,9,0.0
Edge-Ring,63,10,0.0
Edge-Ring,63,11,0.0
Edge-Ring,63,12,0.0
Edge-Ring,63,13,0.0
Edge-Ring,63,14,0.0
Edge-Ring,63,15,0.0
Edge-Ring,63,16,0.0
Edge-Ring,63,17,0.0
Edge-Ring,63,18,0.0
Edge-Ring,63,19,0.0
Edge-Ring,63,20,0.009917355371900827
Edge-Ring,63,21,0.009297520661157025
Edge-Ring,63,22,0.049173553719008264
Edge-Ring,63,23,0.13326446280991736
Edge-Ring,63,24,0.2840909090909091
Edge-Ring,63,25,0.7048553719008265
Edge-Ring,63,26,0.6796487603305785
Edge-Ring,63,27,0.6838842975206612
Edge-Ring,63,28,0.7340909090909091
Edge-Ring,63,29,0.8691115702479338
Edge-Ring,63,30,0.8764462809917355
Edge-Ring,63,31,0.8767561983471074
Edge-Ring,63,32,0.8792355371900826
Edge-Ring,63,33,0.8767561983471074
Edge-Ring,63,34,0.8790289256198347
Edge-Ring,63,35,0.721797520661157
Edge-Ring,63,36,0.6738636363636363
Edge-Ring,63,37,0.6692148760330578
Edge-Ring,63,38,0.6814049586776859
Edge-Ring,63,39,0.20723140495867767
Edge-Ring,63,40,0.1259297520661157
Edge-Ring,63,41,0.05526859504132232
Edge-Ring,63,42,0.01962809917355372
Edge-Ring,63,43,0.009917355371900827
Edge-Ring,63,44,0.0
Edge-Ring,63,45,0.0
Edge-Ring,63,46,0.0
Edge-Ring,63,47,0.0
Edge-Ring,63,48,0.0
Edge-Ring,63,49,0.0
Edge-Ring,63,50,0.0
Edge-Ring,63,51,0.0
Edge-Ring,63,52,0.0
Edge-Ring,63,53,0.0
Edge-Ring,63,54,0.0
Edge-Ring,63,55,0.0
Edge-Ring,63,56,0.0
Edge-Ring,63,57,0.0
Edge-Ring,63,58,0.0
Edge-Ring,63,59,0.0
Edge-Ring,63,60,0.0
Edge-Ring,63,61,0.0
Edge-Ring,63,62,0.0
Edge-Ring,63,63,0.0
Loc,0,0,0.0
Loc,0,1,0.0
Loc,0,2,0.0
Loc,0,3,0.0
Loc,0,4,0.0
Loc,0,5,0.0
Loc,0,6,0.0
Loc,0,7,0.0
Loc,0,8,0.0
Loc,0,9,0.0
Loc,0,10,0.0
Loc,0,11,0.0
Loc,0,12,0.0
Loc,0,13,0.0
Loc,0,14,0.0
Loc,0,15,0.0
Loc,0,16,0.0
Loc,0,17,0.0
Loc,0,18,0.0
Loc,0,19,0.0
Loc,0,20,0.0
Loc,0,21,0.0013915947676036739
Loc,0,22,0.0013915947676036739
Loc,0,23,0.013637628722516002
Loc,0,24,0.0951850821040913
Loc,0,25,0.18563874199833008
Loc,0,26,0.23267464514333427
Loc,0,27,0.2747008071249652
Loc,0,28,0.29585304759254105
Loc,0,29,0.29418313387141665
Loc,0,30,0.31839688282772055
Loc,0,31,0.3289730030615085
Loc,0,32,0.33871416643473423
Loc,0,33,0.3239632618981353
Loc,0,34,0.26551628165878094
Loc,0,35,0.28527692735875315
Loc,0,36,0.22209852490954635
Loc,0,37,0.21597550793209017
Loc,0,38,0.18452546618424714
Loc,0,39,0.0968549958252157
Loc,0,40,0.018369050932368493
Loc,0,41,0.011967715001391595
Loc,0,42,0.003896465349290287
Loc,0,43,0.00027831895352073476
Loc,0,44,0.00027831895352073476
Loc,0,45,0.0
Loc,0,46,0.0
Loc,0,47,0.0
Loc,0,48,0.0
Loc,0,49,0.0
Loc,0,50,0.0
Loc,0,51,0.0
Loc,0,52,0.0
Loc,0,53,0.0
Loc,0,54,0.0
Loc,0,55,0.0
Loc,0,56,0.0
Loc,0,57,0.0
Loc,0,58,0.0
Loc,0,59,0.0
Loc,0,60,0.0
Loc,0,61,0.0
Loc,0,62,0.0
Loc,0,63,0.0
Loc,1,0,0.0
Loc,1,1,0.0
Loc,1,2,0.0
Loc,1,3,0.0
Loc,1,4,0.0
Loc,1,5,0.0
Loc,1,6,0.0
Loc,1,7,0.0
Loc,1,8,0.0
Loc,1,9,0.0
Loc,1,10,0.0
Loc,1,11,0.0
Loc,1,12,0.0
Loc,1,13,0.0
Loc,1,14,0.0
Loc,1,15,0.0
Loc,1,16,0.0
Loc,1,17,0.0
Loc,1,18,0.0
Loc,1,19,0.005009741163373225
Loc,1,20,0.008906206512663512
Loc,1,21,0.025048705816866128
Loc,1,22,0.04759254105204565
Loc,1,23,0.037573058725299195
Loc,1,24,0.11522404675758419
Loc,1,25,0.192040077929307
Loc,1,26,0.23183968828277204
Loc,1,27,0.26635123851934317
Loc,1,28,0.27358753131088226
Loc,1,29,0.2657946006123017
Loc,1,30,0.29891455608126916
Loc,1,31,0.305315892012246
Loc,1,32,0.3114389089897022
Loc,1,33,0.30058446980239356
Loc,1,34,0.23601447258558308
Loc,1,35,0.2521569718897857
Loc,1,36,0.1970498190926802
Loc,1,37,0.2009462844419705
Loc,1,38,0.1970498190926802
Loc,1,39,0.12023378792095742
Loc,1,40,0.0520456443083774
Loc,1,41,0.06095185082104091
Loc,1,42,0.02866685221263568
Loc,1,43,0.010297801280267187
Loc,1,44,0.004453103256331756
Loc,1,45,0.0
Loc,1,46,0.0
Loc,1,47,0.0
Loc,1,48,0.0
Loc,1,49,0.0
Loc,1,50,0.0
Loc,1,51,0.0
Loc,1,52,0.0
Loc,1,53,0.0
Loc,1,54,0.0
Loc,1,55,0.0
Loc,1,56,0.0
Loc,1,57,0.0
Loc,1,58,0.0
Loc,1,59,0.0
Loc,1,60,0.0
Loc,1,61,0.0
Loc,1,62,0.0
Loc,1,63,0.0
Loc,2,0,0.0
Loc,2,1,0.0
Loc,2,2,0.0
Loc,2,3,0.0
Loc,2,4,0.0
Loc,2,5,0.0
Loc,2,6,0.0
Loc,2,7,0.0
Loc,2,8,0.0
Loc,2,9,0.0
Loc,2,10,0.0
Loc,2,11,0.0
Loc,2,12,0.0
Loc,2,13,0.0
Loc,2,14,0.0
Loc,2,15,0.0
Loc,2,16,0.0
Loc,2,17,0.04981909268021152
Loc,2,18,0.060673531867520177
Loc,2,19,0.13581964931811857
Loc,2,20,0.15001391594767605
Loc,2,21,0.20150292234901196
Loc,2,22,0.20205956025605343
Loc,2,23,0.1480656832730309
Loc,2,24,0.1352630114110771
Loc,2,25,0.1441692179237406
Loc,2,26,0.14723072641246868
Loc,2,27,0.14723072641246868
Loc,2,28,0.18369050932368494
Loc,2,29,0.19092680211522406
Loc,2,30,0.182577233509602
Loc,2,31,0.18146395769551907
Loc,2,32,0.1842471472307264
Loc,2,33,0.1928750347898692
Loc,2,34,0.1881436125800167
Loc,2,35,0.18480378513776788
Loc,2,36,0.12913999443362092
Loc,2,37,0.132201502922349
Loc,2,38,0.15112719176175898
Loc,2,39,0.1497355969941553
Loc,2,40,0.17200111327581408
Loc,2,41,0.22627330921235736
Loc,2,42,0.2368494294461453
Loc,2,43,0.16587809629835792
Loc,2,44,0.14472585583078207
Loc,2,45,0.0656832730308934
Loc,2,46,0.04675758419148344
Loc,2,47,0.0025048705816866127
Loc,2,48,0.0
Loc,2,49,0.0
Loc,2,50,0.0
Loc,2,51,0.0
Loc,2,52,0.0
Loc,2,53,0.0
Loc,2,54,0.0
Loc,2,55,0.0
Loc,2,56,0.0
Loc,2,57,0.0
Loc,2,58,0.0
Loc,2,59,0.0
Loc,2,60,0.0
Loc,2,61,0.0
Loc,2,62,0.0
Loc,2,63,0.0
Loc,3,0,0.0
Loc,3,1,0.0
Loc,3,2,0.0
Loc,3,3,0.0
Loc,3,4,0.0
Loc,3,5,0.0
Loc,3,6,0.0
Loc,3,7,0.0
Loc,3,8,0.0
Loc,3,9,0.0
Loc,3,10,0.0
Loc,3,11,0.0
Loc,3,12,0.0
Loc,3,13,0.0
Loc,3,14,0.0
Loc,3,15,0.002226551628165878
Loc,3,16,0.010854439187308655
Loc,3,17,0.11411077094350125
Loc,3,18,0.12719176175897579
Loc,3,19,0.20400779293069857
Loc,3,20,0.19927637072084609
Loc,3,21,0.2009462844419705
Loc,3,22,0.17701085443918732
Loc,3,23,0.15084887280823825
Loc,3,24,0.14778736431951014
Loc,3,25,0.14389089897021987
Loc,3,26,0.15224046757584192
Loc,3,27,0.15168382966880045
Loc,3,28,0.15140551071527972
Loc,3,29,0.1578068466462566
Loc,3,30,0.15112719176175898
Loc,3,31,0.1536320623434456
Loc,3,32,0.16420818257723352
Loc,3,33,0.1578068466462566
Loc,3,34,0.1466740885054272
Loc,3,35,0.14305594210965766
Loc,3,36,0.13025327024770386
Loc,3,37,0.13164486501530753
Loc,3,38,0.13943779571388812
Loc,3,39,0.14945727804063458
Loc,3,40,0.1672696910659616
Loc,3,41,0.20929585304759254
Loc,3,42,0.2315613693292513
Loc,3,43,0.20873921514055108
Loc,3,44,0.2090175340940718
Loc,3,45,0.13637628722516004
Loc,3,46,0.11132758140829391
Loc,3,47,0.012524352908433064
Loc,3,48,0.0027831895352073478
Loc,3,49,0.00027831895352073476
Loc,3,50,0.0
Loc,3,51,0.0
Loc,3,52,0.0
Loc,3,53,0.0
Loc,3,54,0.0
Loc,3,55,0.0
Loc,3,56,0.0
Loc,3,57,0.0
Loc,3,58,0.0
Loc,3,59,0.0
Loc,3,60,0.0
Loc,3,61,0.0
Loc,3,62,0.0
Loc,3,63,0.0
Loc,4,0,0.0
Loc,4,1,0.0
Loc,4,2,0.0
Loc,4,3,0.0
Loc,4,4,0.0
Loc,4,5,0.0
Loc,4,6,0.0
Loc,4,7,0.0
Loc,4,8,0.0
Loc,4,9,0.0
Loc,4,10,0.0
Loc,4,11,0.0
Loc,4,12,0.0
Loc,4,13,0.0005566379070414695
Loc,4,14,0.003339827442248817
Loc,4,15,0.07514611745059839
Loc,4,16,0.11327581408293905
Loc,4,17,0.19176175897578626
Loc,4,18,0.17645421653214585
Loc,4,19,0.18062900083495687
Loc,4,20,0.16170331199554688
Loc,4,21,0.1344280545505149
Loc,4,22,0.1313665460617868
Loc,4,23,0.12913999443362092
Loc,4,24,0.12830503757305872
Loc,4,25,0.13832451989980518
Loc,4,26,0.14945727804063458
Loc,4,27,0.14361258001669913
Loc,4,28,0.15084887280823825
Loc,4,29,0.15224046757584192
Loc,4,30,0.14305594210965766
Loc,4,31,0.15307542443640412
Loc,4,32,0.1536320623434456
Loc,4,33,0.13414973559699417
Loc,4,34,0.12774839966601725
Loc,4,35,0.1296966323406624
Loc,4,36,0.11745059838575007
Loc,4,37,0.12218202059560256
Loc,4,38,0.12496521013080991
Loc,4,39,0.13359309768995267
Loc,4,40,0.14389089897021987
Loc,4,41,0.14194266629557473
Loc,4,42,0.13665460617868078
Loc,4,43,0.14472585583078207
Loc,4,44,0.18118563874199833
Loc,4,45,0.18563874199833008
Loc,4,46,0.1850821040912886
Loc,4,47,0.07653771221820206
Loc,4,48,0.03868633453938213
Loc,4,49,0.0030615084887280824
Loc,4,50,0.00027831895352073476
Loc,4,51,0.0
Loc,4,52,0.0
Loc,4,53,0.0
Loc,4,54,0.0
Loc,4,55,0.0
Loc,4,56,0.0
Loc,4,57,0.0
Loc,4,58,0.0
Loc,4,59,0.0
Loc,4,60,0.0
Loc,4,61,0.0
Loc,4,62,0.0
Loc,4,63,0.0
Loc,5,0,0.0
Loc,5,1,0.0
Loc,5,2,0.0
Loc,5,3,0.0
Loc,5,4,0.0
Loc,5,5,0.0
Loc,5,6,0.0
Loc,5,7,0.0
Loc,5,8,0.0
Loc,5,9,0.0
Loc,5,10,0.0
Loc,5,11,0.0008349568605622043
Loc,5,12,0.03506818814361258
Loc,5,13,0.06456999721681046
Loc,5,14,0.12413025327024771
Loc,5,15,0.21319231839688282
Loc,5,16,0.2145839131644865
Loc,5,17,0.16003339827442248
Loc,5,18,0.1441692179237406
Loc,5,19,0.13331477873643194
Loc,5,20,0.12913999443362092
Loc,5,21,0.12524352908433065
Loc,5,22,0.12747008071249652
Loc,5,23,0.12106874478151962
Loc,5,24,0.12663512385193432
Loc,5,25,0.1369329251322015
Loc,5,26,0.14055107152797106
Loc,5,27,0.1313665460617868
Loc,5,28,0.1360979682716393
Loc,5,29,0.14277762315613693
Loc,5,30,0.1399944336209296
Loc,5,31,0.141664347342054
Loc,5,32,0.1369329251322015
Loc,5,33,0.13359309768995267
Loc,5,34,0.128026718619538
Loc,5,35,0.12385193431672697
Loc,5,36,0.11633732257166714
Loc,5,37,0.10659615919844141
Loc,5,38,0.11299749512941831
Loc,5,39,0.11661564152518787
Loc,5,40,0.11995546896743668
Loc,5,41,0.11828555524631228
Loc,5,42,0.11717227943222934
Loc,5,43,0.12106874478151962
Loc,5,44,0.13637628722516004
Loc,5,45,0.16337322571667132
Loc,5,46,0.15725020873921514
Loc,5,47,0.16504313943779572
Loc,5,48,0.1480656832730309
Loc,5,49,0.0985249095463401
Loc,5,50,0.06429167826328973
Loc,5,51,0.04202616198163095
Loc,5,52,0.0
Loc,5,53,0.0
Loc,5,54,0.0
Loc,5,55,0.0
Loc,5,56,0.0
Loc,5,57,0.0
Loc,5,58,0.0
Loc,5,59,0.0
Loc,5,60,0.0
Loc,5,61,0.0
Loc,5,62,0.0
Loc,5,63,0.0
Loc,6,0,0.0
Loc,6,1,0.0
Loc,6,2,0.0
Loc,6,3,0.0
Loc,6,4,0.0
Loc,6,5,0.0
Loc,6,6,0.0
Loc,6,7,0.0
Loc,6,8,0.0
Loc,6,9,0.0
Loc,6,10,0.0
Loc,6,11,0.005009741163373225
Loc,6,12,0.07431116059003619
Loc,6,13,0.14305594210965766
Loc,6,14,0.17172279432229334
Loc,6,15,0.21486223211800723
Loc,6,16,0.19009184525466183
Loc,6,17,0.13943779571388812
Loc,6,18,0.1313665460617868
Loc,6,19,0.12051210687447815
Loc,6,20,0.11411077094350125
Loc,6,21,0.12162538268856109
Loc,6,22,0.12552184803785138
Loc,6,23,0.11884219315335375
Loc,6,24,0.12162538268856109
Loc,6,25,0.12357361536320624
Loc,6,26,0.12941831338714166
Loc,6,27,0.12774839966601725
Loc,6,28,0.12858335652657946
Loc,6,29,0.1288616754801002
Loc,6,30,0.1288616754801002
Loc,6,31,0.12357361536320624
Loc,6,32,0.1305315892012246
Loc,6,33,0.1330364597829112
Loc,6,34,0.12997495129418313
Loc,6,35,0.12218202059560256
Loc,6,36,0.12023378792095742
Loc,6,37,0.11132758140829391
Loc,6,38,0.10993598664069024
Loc,6,39,0.11772891733927081
Loc,6,40,0.11605900361814639
Loc,6,41,0.11494572780406345
Loc,6,42,0.11661564152518787
Loc,6,43,0.11939883106039521
Loc,6,44,0.12858335652657946
Loc,6,45,0.15391038129696633
Loc,6,46,0.15641525187865293
Loc,6,47,0.16114667408850541
Loc,6,48,0.1722794322293348
Loc,6,49,0.16420818257723352
Loc,6,50,0.16309490676315058
Loc,6,51,0.08544391873086557
Loc,6,52,0.0019482326746451434
Loc,6,53,0.0
Loc,6,54,0.0
Loc,6,55,0.0
Loc,6,56,0.0
Loc,6,57,0.0
Loc,6,58,0.0
Loc,6,59,0.0
Loc,6,60,0.0
Loc,6,61,0.0
Loc,6,62,0.0
Loc,6,63,0.0
Loc,7,0,0.0
Loc,7,1,0.0
Loc,7,2,0.0
Loc,7,3,0.0
Loc,7,4,0.0
Loc,7,5,0.0
Loc,7,6,0.0
Loc,7,7,0.0
Loc,7,8,0.0
Loc,7,9,0.0005566379070414695
Loc,7,10,0.05343723907598107
Loc,7,11,0.0832173671026997
Loc,7,12,0.13721124408572224
Loc,7,13,0.18202059560256054
Loc,7,14,0.16420818257723352
Loc,7,15,0.1433342610631784
Loc,7,16,0.13804620094628445
Loc,7,17,0.12468689117728918
Loc,7,18,0.1232952964096855
Loc,7,19,0.11772891733927081
Loc,7,20,0.1232952964096855
Loc,7,21,0.11633732257166714
Loc,7,22,0.1168939604787086
Loc,7,23,0.11717227943222934
Loc,7,24,0.11967715001391595
Loc,7,25,0.11271917617589758
Loc,7,26,0.11327581408293905
Loc,7,27,0.12691344280545505
Loc,7,28,0.12858335652657946
Loc,7,29,0.12190370164208182
Loc,7,30,0.12468689117728918
Loc,7,31,0.12607848594489285
Loc,7,32,0.12079042582799888
Loc,7,33,0.12719176175897579
Loc,7,34,0.11995546896743668
Loc,7,35,0.10798775396604508
Loc,7,36,0.10548288338435848
Loc,7,37,0.10937934873364877
Loc,7,38,0.11132758140829391
Loc,7,39,0.10770943501252435
Loc,7,40,0.10715279710548288
Loc,7,41,0.10993598664069024
Loc,7,42,0.10910102978012802
Loc,7,43,0.12079042582799888
Loc,7,44,0.12218202059560256
Loc,7,45,0.12635680489841358
Loc,7,46,0.13331477873643194
Loc,7,47,0.13331477873643194
Loc,7,48,0.13637628722516004
Loc,7,49,0.1714444753687726
Loc,7,50,0.17951572502087393
Loc,7,51,0.1288616754801002
Loc,7,52,0.10158641803506818
Loc,7,53,0.06985805733370443
Loc,7,54,0.0
Loc,7,55,0.0
Loc,7,56,0.0
Loc,7,57,0.0
Loc,7,58,0.0
Loc,7,59,0.0
Loc,7,60,0.0
Loc,7,61,0.0
Loc,7,62,0.0
Loc,7,63,0.0
Loc,8,0,0.0
Loc,8,1,0.0
Loc,8,2,0.0
Loc,8,3,0.0
Loc,8,4,0.0
Loc,8,5,0.0
Loc,8,6,0.0
Loc,8,7,0.0
Loc,8,8,0.0
Loc,8,9,0.0019482326746451434
Loc,8,10,0.1104926245477317
Loc,8,11,0.14945727804063458
Loc,8,12,0.13637628722516004
Loc,8,13,0.1450041747843028
Loc,8,14,0.13637628722516004
Loc,8,15,0.12357361536320624
Loc,8,16,0.12301697745616476
Loc,8,17,0.10993598664069024
Loc,8,18,0.10882271082660729
Loc,8,19,0.11661564152518787
Loc,8,20,0.12190370164208182
Loc,8,21,0.11772891733927081
Loc,8,22,0.12162538268856109
Loc,8,23,0.12357361536320624
Loc,8,24,0.12830503757305872
Loc,8,25,0.12301697745616476
Loc,8,26,0.11995546896743668
Loc,8,27,0.12552184803785138
Loc,8,28,0.12357361536320624
Loc,8,29,0.12524352908433065
Loc,8,30,0.12997495129418313
Loc,8,31,0.13275814082939047
Loc,8,32,0.1305315892012246
Loc,8,33,0.12691344280545505
Loc,8,34,0.12357361536320624
Loc,8,35,0.11745059838575007
Loc,8,36,0.11912051210687448
Loc,8,37,0.11939883106039521
Loc,8,38,0.11745059838575007
Loc,8,39,0.11438908989702198
Loc,8,40,0.11104926245477317
Loc,8,41,0.11355413303645978
Loc,8,42,0.11299749512941831
Loc,8,43,0.12273865850264402
Loc,8,44,0.11884219315335375
Loc,8,45,0.11939883106039521
Loc,8,46,0.11717227943222934
Loc,8,47,0.11271917617589758
Loc,8,48,0.11605900361814639
Loc,8,49,0.14472585583078207
Loc,8,50,0.1569718897856944
Loc,8,51,0.14917895908711384
Loc,8,52,0.16615641525187866
Loc,8,53,0.11939883106039521
Loc,8,54,0.004731422209852491
Loc,8,55,0.0013915947676036739
Loc,8,56,0.0
Loc,8,57,0.0
Loc,8,58,0.0
Loc,8,59,0.0
Loc,8,60,0.0
Loc,8,61,0.0
Loc,8,62,0.0
Loc,8,63,0.0
Loc,9,0,0.0
Loc,9,1,0.0
Loc,9,2,0.0
Loc,9,3,0.0
Loc,9,4,0.0
Loc,9,5,0.0
Loc,9,6,0.0
Loc,9,7,0.0
Loc,9,8,0.025048705816866128
Loc,9,9,0.06095185082104091
Loc,9,10,0.1450041747843028
Loc,9,11,0.16225994990258838
Loc,9,12,0.1369329251322015
Loc,9,13,0.12691344280545505
Loc,9,14,0.11939883106039521
Loc,9,15,0.11494572780406345
Loc,9,16,0.11438908989702198
Loc,9,17,0.11299749512941831
Loc,9,18,0.10854439187308655
Loc,9,19,0.11438908989702198
Loc,9,20,0.11438908989702198
Loc,9,21,0.11244085722237684
Loc,9,22,0.11522404675758419
Loc,9,23,0.12607848594489285
Loc,9,24,0.12385193431672697
Loc,9,25,0.11912051210687448
Loc,9,26,0.12691344280545505
Loc,9,27,0.1313665460617868
Loc,9,28,0.1296966323406624
Loc,9,29,0.128026718619538
Loc,9,30,0.1399944336209296
Loc,9,31,0.13971611466740885
Loc,9,32,0.1305315892012246
Loc,9,33,0.13192318396882827
Loc,9,34,0.13247982187586974
Loc,9,35,0.12552184803785138
Loc,9,36,0.12385193431672697
Loc,9,37,0.13080990815474533
Loc,9,38,0.1288616754801002
Loc,9,39,0.12218202059560256
Loc,9,40,0.11912051210687448
Loc,9,41,0.11939883106039521
Loc,9,42,0.11411077094350125
Loc,9,43,0.12023378792095742
Loc,9,44,0.11828555524631228
Loc,9,45,0.11494572780406345
Loc,9,46,0.10882271082660729
Loc,9,47,0.09462844419704981
Loc,9,48,0.09880322849986084
Loc,9,49,0.11355413303645978
Loc,9,50,0.12468689117728918
Loc,9,51,0.1305315892012246
Loc,9,52,0.15112719176175898
Loc,9,53,0.1313665460617868
Loc,9,54,0.08433064291678263
Loc,9,55,0.04397439465627609
Loc,9,56,0.0005566379070414695
Loc,9,57,0.0
Loc,9,58,0.0
Loc,9,59,0.0
Loc,9,60,0.0
Loc,9,61,0.0
Loc,9,62,0.0
Loc,9,63,0.0
Loc,10,0,0.0
Loc,10,1,0.0
Loc,10,2,0.0
Loc,10,3,0.0
Loc,10,4,0.0
Loc,10,5,0.0
Loc,10,6,0.0
Loc,10,7,0.052880601168939605
Loc,10,8,0.09741163373225717
Loc,10,9,0.17255775118285555
Loc,10,10,0.15808516559977734
Loc,10,11,0.15196214862232119
Loc,10,12,0.11995546896743668
Loc,10,13,0.11550236571110492
Loc,10,14,0.10186473698858892
Loc,10,15,0.10631784024492068
Loc,10,16,0.10937934873364877
Loc,10,17,0.11633732257166714
Loc,10,18,0.11077094350125244
Loc,10,19,0.10854439187308655
Loc,10,20,0.10436960757027554
Loc,10,21,0.11132758140829391
Loc,10,22,0.10882271082660729
Loc,10,23,0.11383245198998052
Loc,10,24,0.1168939604787086
Loc,10,25,0.1232952964096855
Loc,10,26,0.12774839966601725
Loc,10,27,0.1330364597829112
Loc,10,28,0.12774839966601725
Loc,10,29,0.12719176175897579
Loc,10,30,0.13498469245755637
Loc,10,31,0.14055107152797106
Loc,10,32,0.1399944336209296
Loc,10,33,0.13164486501530753
Loc,10,34,0.13247982187586974
Loc,10,35,0.1305315892012246
Loc,10,36,0.1288616754801002
Loc,10,37,0.12691344280545505
Loc,10,38,0.12691344280545505
Loc,10,39,0.12385193431672697
Loc,10,40,0.11800723629279154
Loc,10,41,0.11661564152518787
Loc,10,42,0.11188421931533538
Loc,10,43,0.11271917617589758
Loc,10,44,0.11884219315335375
Loc,10,45,0.11438908989702198
Loc,10,46,0.11438908989702198
Loc,10,47,0.09880322849986084
Loc,10,48,0.09796827163929864
Loc,10,49,0.10381296966323407
Loc,10,50,0.12246033954912329
Loc,10,51,0.12468689117728918
